brand,model,announced,display_resolution,OS,internal_memory,RAM,battery,approx_price_EUR
Karbonn,S7 Titanium,2013  November,5.0 inches (~66.7% screen-to-body ratio),Android,16.0,1.0,Li-Ion 2000 mAh battery,180.0
vivo,Y25,2017  March,4.5 inches (~64.3% screen-to-body ratio),Android,16.0,1.0,Li-Ion 1900 mAh battery,120.0
Sony,Xperia ion HSPA,2012  April,4.55 inches (~63.1% screen-to-body ratio),Android,13.2,1.0,Non-removable Li-Ion 1900 mAh battery,250.0
Sony,Xperia acro HD SO-03D,2012  May,4.3 inches (~61.3% screen-to-body ratio),Android,11.0,1.0,Removable Li-Ion 1910 mAh battery,290.0
Sony,Xperia acro HD SOI12,2012  May,4.3 inches (~61.3% screen-to-body ratio),Android,11.0,1.0,Removable Li-Ion 1900 mAh battery,280.0
Lava,Iris Fuel 60,2014  December,5.0 inches (~65.4% screen-to-body ratio),Android,8.0,1.0,Removable Li-Po 4000 mAh battery,130.0
Lava,Iris Fuel 50,2014  October,5.0 inches (~70.5% screen-to-body ratio),Android,8.0,1.0,Removable Li-Po 3000 mAh battery,100.0
Lenovo,S660,2014  February,4.7 inches (~64.6% screen-to-body ratio),Android,8.0,1.0,Removable Li-Po 3000 mAh battery,170.0
Lenovo,S930,2013  December,6.0 inches (~67.5% screen-to-body ratio),Android,8.0,1.0,Removable Li-Po 3000 mAh battery,220.0
XOLO,Q2000,2013  November,5.5 inches (~68.7% screen-to-body ratio),Android,8.0,1.0,Removable Li-Po 2600 mAh battery,160.0
LG,L90 Dual D410,2014  February,4.7 inches (~70.1% screen-to-body ratio),Android,8.0,1.0,Removable Li-Po 2540 mAh battery,290.0
Lenovo,S856,2014  October,5.5 inches (~71.0% screen-to-body ratio),Android,8.0,1.0,Removable Li-Po 2500 mAh battery,210.0
Lenovo,A916,2014  November,5.5 inches (~72.8% screen-to-body ratio),Android,8.0,1.0,Removable Li-Po 2500 mAh battery,160.0
XOLO,Opus 3,2014  December,5.0 inches (~67.6% screen-to-body ratio),Android,8.0,1.0,Removable Li-Po 2500 mAh battery,120.0
Acer,Liquid S1,2013  June,5.7 inches (~66.2% screen-to-body ratio),Android,8.0,1.0,Removable Li-Po 2400 mAh battery,320.0
Motorola,Moto C,2017  May,5.0 inches (~64.3% screen-to-body ratio),Android,8.0,1.0,Removable Li-Po 2350 mAh battery,100.0
Lenovo,A6010,2015  September,5.0 inches (~69.8% screen-to-body ratio),Android,8.0,1.0,Removable Li-Po 2300 mAh battery,150.0
Lenovo,A3690,2015  October,5.0 inches (~68.6% screen-to-body ratio),Android,8.0,1.0,Removable Li-Po 2300 mAh battery,110.0
Lenovo,A6000,2015  January,5.0 inches (~69.8% screen-to-body ratio),Android,8.0,1.0,Removable Li-Po 2300 mAh battery,100.0
Lenovo,A859,2014  January,5.0 inches (~66.9% screen-to-body ratio),Android,8.0,1.0,Removable Li-Po 2250 mAh battery,140.0
Huawei,Y5II,2016  April,5.0 inches (~66.6% screen-to-body ratio),Android,8.0,1.0,Removable Li-Po 2200 mAh battery,110.0
Lava,Iris X1 Grand,2015  January,5.0 inches (~66.4% screen-to-body ratio),Android,8.0,1.0,Removable Li-Po 2200 mAh battery,110.0
Xiaomi,Redmi 2,2015  January,4.7 inches (~67.6% screen-to-body ratio),Android,8.0,1.0,Removable Li-Po 2200 mAh battery,130.0
XOLO,Win Q1000,2015  February,5.0 inches (~67.6% screen-to-body ratio),Windows Phone,8.0,1.0,Removable Li-Po 2200 mAh battery,120.0
Lenovo,S580,2014  September,5.0 inches (~70.5% screen-to-body ratio),Android,8.0,1.0,Removable Li-Po 2150 mAh battery,170.0
Huawei,Ascend G615,2013  January,4.5 inches (~60.2% screen-to-body ratio),Android,8.0,1.0,Removable Li-Po 2150 mAh battery,250.0
Huawei,Y3II,2016  April,4.5 inches (~62.3% screen-to-body ratio),Android,8.0,1.0,Removable Li-Po 2100 mAh battery,80.0
vivo,Y31,2015  September,4.7 inches (~64.5% screen-to-body ratio),Android,8.0,1.0,Removable Li-Po 2100 mAh battery,130.0
XOLO,Q1020,2014  October,5.0 inches (~67.9% screen-to-body ratio),Android,8.0,1.0,Removable Li-Po 2100 mAh battery,150.0
HTC,Desire 700,2014  January,5.0 inches (~65.8% screen-to-body ratio),Android,8.0,1.0,Removable Li-Po 2100 mAh battery,220.0
vivo,Y28,2014  December,4.7 inches (~68.1% screen-to-body ratio),Android,8.0,1.0,Removable Li-Po 2100 mAh battery,100.0
HTC,Desire 620G dual sim,2014  December,5.0 inches (~63.2% screen-to-body ratio),Android,8.0,1.0,Removable Li-Po 2100 mAh battery,190.0
HTC,Desire 620,2014  December,5.0 inches (~63.2% screen-to-body ratio),Android,8.0,1.0,Removable Li-Po 2100 mAh battery,180.0
HTC,Desire 510,2014  August,4.7 inches (~62.3% screen-to-body ratio),Android,8.0,1.0,Removable Li-Po 2100 mAh battery,200.0
HTC,Desire 601,2013  September,4.5 inches (~62.2% screen-to-body ratio),Android,8.0,1.0,Removable Li-Po 2100 mAh battery,230.0
HTC,Desire 700 dual sim,2013  November,5.0 inches (~65.8% screen-to-body ratio),Android,8.0,1.0,Removable Li-Po 2100 mAh battery,250.0
Asus,Zenfone Go ZB450KL,2016  July,4.5 inches (~61.3% screen-to-body ratio),Android,8.0,1.0,Removable Li-Po 2070 mAh battery,110.0
Asus,Zenfone Go ZB452KG,2016  April,4.5 inches (~61.3% screen-to-body ratio),Android,8.0,1.0,Removable Li-Po 2070 mAh battery,90.0
Lenovo,A Plus,2016  September,4.5 inches (~63.6% screen-to-body ratio),Android,8.0,1.0,Removable Li-Po 2000 mAh battery,70.0
Panasonic,P77,2016  September,5.0 inches (~66.9% screen-to-body ratio),Android,8.0,1.0,Removable Li-Po 2000 mAh battery,100.0
Lenovo,A1000,2015  September,4.0 inches (~57.2% screen-to-body ratio),Android,8.0,1.0,Removable Li-Po 2000 mAh battery,60.0
Acer,Liquid Z320,2015  September,4.5 inches (~61.7% screen-to-body ratio),Android,8.0,1.0,Removable Li-Po 2000 mAh battery,90.0
Acer,Liquid Z520,2015  March,5.0 inches (~57.1% screen-to-body ratio),Android,8.0,1.0,Removable Li-Po 2000 mAh battery,130.0
Oppo,Mirror 3,2015  January,4.7 inches (~64.3% screen-to-body ratio),Android,8.0,1.0,Removable Li-Po 2000 mAh battery,270.0
Acer,Liquid Z410,2015  January,4.5 inches (~61.5% screen-to-body ratio),Android,8.0,1.0,Removable Li-Po 2000 mAh battery,130.0
Lenovo,A2010,2015  August,4.5 inches (~63.8% screen-to-body ratio),Android,8.0,1.0,Removable Li-Po 2000 mAh battery,70.0
Lenovo,A606,2014  September,5.0 inches (~66.5% screen-to-body ratio),Android,8.0,1.0,Removable Li-Po 2000 mAh battery,120.0
Lenovo,A536,2014  Q3,5.0 inches (~68.5% screen-to-body ratio),Android,8.0,1.0,Removable Li-Po 2000 mAh battery,100.0
Archos,50b Helium 4G,2014  October,5.0 inches (~66.5% screen-to-body ratio),Android,8.0,1.0,Removable Li-Po 2000 mAh battery,150.0
Panasonic,Eluga I,2014  November,5.0 inches (~63.7% screen-to-body ratio),Android,8.0,1.0,Removable Li-Po 2000 mAh battery,140.0
Lenovo,S650,2013  December,4.7 inches (~63.2% screen-to-body ratio),Android,8.0,1.0,Removable Li-Po 2000 mAh battery,270.0
Panasonic,T45,2015  August,4.5 inches (~65.4% screen-to-body ratio),Android,8.0,1.0,Removable Li-Po 1800 mAh battery,100.0
Gionee,Pioneer P4S,2015  April,4.5 inches (~61.3% screen-to-body ratio),Android,8.0,1.0,Removable Li-Po 1800 mAh battery,120.0
Gionee,Ctrl V5,2014  Q1,4.7 inches (~66.9% screen-to-body ratio),Android,8.0,1.0,Removable Li-Po 1800 mAh battery,160.0
Gionee,Pioneer P4,2014  June,4.5 inches (~62.2% screen-to-body ratio),Android,8.0,1.0,Removable Li-Po 1800 mAh battery,100.0
XOLO,Win Q900s,2014  June,4.7 inches (~66.7% screen-to-body ratio),Windows Phone,8.0,1.0,Removable Li-Po 1800 mAh battery,120.0
HTC,8XT,2013  June,4.3 inches (~60.4% screen-to-body ratio),Windows Phone,8.0,1.0,Removable Li-Po 1800 mAh battery,170.0
Asus,Zenfone 4 A450CG,2014  June,4.5 inches (~60.1% screen-to-body ratio),Android,8.0,1.0,Removable Li-Po 1750 mAh battery,100.0
Allview,Impera i,2014  June,4.7 inches (~66.7% screen-to-body ratio),Windows Phone,8.0,1.0,Removable Li-Po 1750 mAh battery,160.0
Huawei,Ascend G628,Exp. announcement 2015  Q3,5.0 inches,Android,8.0,1.0,Removable Li-Ion battery,140.0
Sony,Xperia E1 II,Exp. announcement 2015  Q3,4.0 inches,Android,8.0,1.0,Removable Li-Ion battery,180.0
Lenovo,Golden Warrior Note 8,2014  December,6.0 inches (~70.1% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion battery,160.0
BLU,Studio Energy,2015  January,5.0 inches (~66.7% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 5000 mAh battery,140.0
Acer,Liquid Z630,2015  September,5.5 inches (~68.8% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 4000 mAh battery,200.0
Archos,80 Helium 4G,2014  February,8.0 inches,Android,8.0,1.0,Removable Li-Ion 3500 mAh battery,280.0
Huawei,Ascend GX1,2014  December,6.0 inches (~72.9% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 3500 mAh battery,200.0
alcatel,Pop S9,2014  February,5.9 inches (~70.0% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 3400 mAh battery,280.0
LG,G Pro Lite Dual,2013  October,5.5 inches (~72.2% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 3140 mAh battery,240.0
LG,G Pro Lite,2013  October,5.5 inches (~72.2% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 3140 mAh battery,250.0
LG,G Stylo,2015  May,5.7 inches (~73.2% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 3000 mAh battery,180.0
Microsoft,Lumia 640 XL LTE Dual SIM,2015  March,5.7 inches (~69.1% screen-to-body ratio),Windows Phone,8.0,1.0,Removable Li-Ion 3000 mAh battery,200.0
Microsoft,Lumia 640 XL LTE,2015  March,5.7 inches (~69.1% screen-to-body ratio),Windows Phone,8.0,1.0,Removable Li-Ion 3000 mAh battery,200.0
Microsoft,Lumia 640 XL Dual SIM,2015  March,5.7 inches (~69.1% screen-to-body ratio),Windows Phone,8.0,1.0,Removable Li-Ion 3000 mAh battery,170.0
Microsoft,Lumia 640 XL,2015  March,5.7 inches (~69.1% screen-to-body ratio),Windows Phone,8.0,1.0,Removable Li-Ion 3000 mAh battery,170.0
Micromax,Canvas Hue,2015  January,5.0 inches,Android,8.0,1.0,Removable Li-Ion 3000 mAh battery,150.0
Micromax,Canvas Juice 4 Q382,2015  December,5.0 inches,Android,8.0,1.0,Removable Li-Ion 3000 mAh battery,170.0
LG,G4 Stylus,2015  April,5.7 inches (~73.3% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 3000 mAh battery,250.0
Lenovo,S939,2014  May,6.0 inches (~74.3% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 3000 mAh battery,180.0
LG,Volt,2014  May,4.7 inches (~70.1% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 3000 mAh battery,130.0
LG,G3 Stylus,2014  August,5.5 inches (~73.6% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 3000 mAh battery,240.0
Micromax,Canvas Play Q355,2015  April,5.5 inches,Android,8.0,1.0,Removable Li-Ion 2820 mAh battery,110.0
Motorola,Moto E3,2016  July,5.0 inches (~66.9% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2800 mAh battery,120.0
alcatel,Pixi 3 (5.5) LTE,2015  March,5.5 inches,Android,8.0,1.0,Removable Li-Ion 2800 mAh battery,120.0
Samsung,Z3 Corporate Edition,2016  June,5.0 inches (~69.7% screen-to-body ratio),Tizen,8.0,1.0,Removable Li-Ion 2600 mAh battery,270.0
Samsung,Z3,2015  October,5.0 inches (~69.5% screen-to-body ratio),Tizen,8.0,1.0,Removable Li-Ion 2600 mAh battery,110.0
Samsung,Galaxy Grand Prime,2014  September,5.0 inches (~66.0% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2600 mAh battery,140.0
Samsung,Galaxy Grand Prime Duos TV,2014  October,5.0 inches (~65.8% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2600 mAh battery,150.0
XOLO,Omega 5.5,2014  December,5.5 inches (~70.0% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2600 mAh battery,130.0
Huawei,Ascend D1 XL U9500E,2012,4.5 inches (~66.2% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2600 mAh battery,350.0
alcatel,Pixi 4 (6) 3G,2016  June,6.0 inches (~68.2% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2580 mAh battery,120.0
alcatel,Pixi 4 (6),2016  January,6.0 inches (~71.8% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2580 mAh battery,100.0
LG,G4c,2015  May,5.0 inches (~70.7% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2540 mAh battery,150.0
LG,Bello II,2015  July,5.0 inches (~68.3% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2540 mAh battery,130.0
LG,Magna,2015  February,5.0 inches (~70.5% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2540 mAh battery,140.0
LG,L80,2014  Q2,5.0 inches (~69.3% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2540 mAh battery,150.0
LG,G3 S Dual,2014  July,5.0 inches (~71.9% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2540 mAh battery,210.0
LG,G3 S,2014  July,5.0 inches (~71.9% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2540 mAh battery,190.0
LG,L90 D405,2014  February,4.7 inches (~70.1% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2540 mAh battery,170.0
LG,L Bello,2014  August,5.0 inches (~70.7% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2540 mAh battery,100.0
LG,Optimus F7,2013  February,4.7 inches (~67.4% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2540 mAh battery,150.0
alcatel,Pop 3 (5.5),2016  February,5.5 inches (~70.6% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2500/2910 mAh battery,120.0
alcatel,Pop 4,2016  February,5.0 inches (~68.6% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2500 mAh battery,80.0
LG,K4 (2017),2016  December,5.0 inches (~66.3% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2500 mAh battery,120.0
Microsoft,Lumia 640 LTE Dual SIM,2015  March,5.0 inches (~67.6% screen-to-body ratio),Windows Phone,8.0,1.0,Removable Li-Ion 2500 mAh battery,150.0
Microsoft,Lumia 640 LTE,2015  March,5.0 inches (~67.6% screen-to-body ratio),Windows Phone,8.0,1.0,Removable Li-Ion 2500 mAh battery,120.0
Microsoft,Lumia 640 Dual SIM,2015  March,5.0 inches (~67.6% screen-to-body ratio),Windows Phone,8.0,1.0,Removable Li-Ion 2500 mAh battery,170.0
Micromax,Canvas Xpress 2 E313,2015  July,5.0 inches,Android,8.0,1.0,Removable Li-Ion 2500 mAh battery,90.0
Lenovo,A889,2014  May,6.0 inches (~70.9% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2500 mAh battery,120.0
Lenovo,A880,2014  January,6.0 inches (~70.9% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2500 mAh battery,130.0
Micromax,A102 Canvas Doodle 3,2014  April,6.0 inches (~74.7% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2500 mAh battery,100.0
ZTE,Vital N9810,2013  June,5.0 inches (~68.0% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2500 mAh battery,270.0
XOLO,Opus HD,2014,4.99 inches| 4.99 (~67.6% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2500 mAh battery,120.0
LG,L Prime,2014  November,5.0 inches (~70.6% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2460 mAh battery,130.0
LG,Enact VS890,2013  August,4.0 inches (~78.4% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2460 mAh battery,260.0
LG,Lucid2 VS870,2013  April,4.3 inches (~66.3% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2460 mAh battery,270.0
LG,G2 mini LTE (Tegra),2014  February,4.7 inches (~71.2% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2440 mAh battery,240.0
LG,G2 mini,2014  February,4.7 inches (~71.2% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2440 mAh battery,160.0
LG,G2 mini LTE,2014  February,4.7 inches (~71.2% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2440 mAh battery,180.0
LG,Lucid 3 VS876,2014  April,4.7 inches (~70.1% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2440 mAh battery,220.0
Acer,Liquid Z530,2015  September,5.0 inches (~68.1% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2420 mAh battery,150.0
Allview,P7 Seon,2014  July,5.5 inches (~68.4% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2400 mAh battery,230.0
Huawei,Ascend G740,2013  October,5.0 inches (~69.1% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2400 mAh battery,250.0
Micromax,A108 Canvas L,2014  July,5.5 inches (~62.8% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2350 mAh battery,140.0
Lenovo,Vibe C,2016  May,5.0 inches (~29.7% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2300 mAh battery,90.0
ZTE,Avid Plus,2016  January,5.0 inches (~65.3% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2300 mAh battery,110.0
ZTE,Blade Vec 3G,2014  September,5.0 inches (~70.9% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2300 mAh battery,170.0
Huawei,Honor 3C 4G,2014  May,5.0 inches (~69.2% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2300 mAh battery,200.0
Lenovo,K860,2012  August,5.0 inches (~64.6% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2250 mAh battery,290.0
Nokia,Lumia 730 Dual SIM,2014  September,4.7 inches (~64.3% screen-to-body ratio),Windows Phone,8.0,1.0,Removable Li-Ion 2200 mAh battery (BV-T5A),170.0
Nokia,Lumia 735,2014  September,4.7 inches (~66.0% screen-to-body ratio),Windows Phone,8.0,1.0,Removable Li-Ion 2200 mAh battery (BV-T5A),220.0
Xiaomi,Redmi 2A,2015  March,4.7 inches (~67.6% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2200 mAh battery,130.0
ZTE,Blade Qlux 4G,2015  June,4.5 inches (~61.6% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2200 mAh battery,70.0
Microsoft,Lumia 540 Dual SIM,2015  April,5.0 inches (~64.9% screen-to-body ratio),Windows Phone,8.0,1.0,Removable Li-Ion 2200 mAh battery,100.0
BLU,Win HD,2014  September,5.0 inches (~68.1% screen-to-body ratio),Windows Phone,8.0,1.0,Removable Li-Ion 2200 mAh battery,150.0
BLU,Studio 5.0 HD LTE,2014  December,5.0 inches (~65.7% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2200 mAh battery,150.0
ZTE,Blade L5 Plus,2016  April,5.0 inches (~66.9% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2150 mAh battery,90.0
LG,Optimus F5,2013  February,4.3 inches (~62.7% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2150 mAh battery,220.0
LG,Optimus L9 II,2013  August,4.7 inches (~71.3% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2150 mAh battery,250.0
LG,K7,2016  January,5.0 inches (~66.2% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2125 mAh battery,110.0
LG,K3 (2017),2016  December,4.5 inches (~59.7% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2100 mAh battery,100.0
XOLO,Era,2015  July,5.0 inches (~65.8% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2100 mAh battery,60.0
Archos,50d Helium 4G,2015  July,5.0 inches (~65.4% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2100 mAh battery,140.0
Asus,Zenfone C ZC451CG,2015  January,4.5 inches (~61.0% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2100 mAh battery,90.0
BLU,Studio X,2015  January,5.0 inches (~66.5% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2100 mAh battery,120.0
LG,Spirit,2015  February,4.7 inches (~69.1% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2100 mAh battery,120.0
Lava,Iris X5,2014  September,5.0 inches (~67.2% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2100 mAh battery,110.0
Lava,Iris X1,2014  May,4.5 inches (~63.1% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2100 mAh battery,100.0
Samsung,G3812B Galaxy S3 Slim,2014  March,4.52 inches (~64.2% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2100 mAh battery,200.0
Samsung,Galaxy Core LTE,2014  February,4.5 inches (~63.4% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2100 mAh battery,260.0
HTC,Desire 501,2013  November,4.3 inches (~61.4% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2100 mAh battery,240.0
Spice,Mi-525 Pinnacle FHD,2013  June,5.0 inches (~61.6% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2100 mAh battery,160.0
Samsung,Ativ Odyssey I930,2013  January,4.0 inches (~58.3% screen-to-body ratio),Windows Phone,8.0,1.0,Removable Li-Ion 2100 mAh battery,200.0
HTC,Desire 501 dual sim,2013  December,4.3 inches (~61.4% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2100 mAh battery,190.0
Samsung,Galaxy Grand I9082,2012  December,5.0 inches (~64.5% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2100 mAh battery,180.0
Samsung,Galaxy Grand I9080,2012  December,5.0 inches (~64.5% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2100 mAh battery,210.0
ZTE,Warp 4G,2013  September,4.5 inches (~64.0% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2070 mAh battery,150.0
Asus,PadFone mini 4G (Intel),2014  September,4.5 inches (~63.4% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2060 mAh battery,300.0
Asus,PadFone X mini,2014  October,4.5 inches (~63.7% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2060 mAh battery,160.0
Samsung,Galaxy J1 (2016),2016  January,4.5 inches (~62.7% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2050 mAh battery,130.0
alcatel,Pop 3 (5),2015  Q4,5.0 inches (~68.3% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2000/ 1800 mAh battery,110.0
Lava,A77,2017  May,4.5 inches (~61.5% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2000 mAh battery,6099.0
Lenovo,B,2016  October,4.5 inches (~65.9% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2000 mAh battery,80.0
alcatel,Pixi 4 (5),2016  June,5.0 inches (~67.3% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2000 mAh battery,60.0
Acer,Liquid Zest,2016  February,5.0 inches (~66.4% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2000 mAh battery,110.0
Acer,Liquid Z6,2016  August,5.0 inches,Android,8.0,1.0,Removable Li-Ion 2000 mAh battery,120.0
Acer,Liquid Z330,2015  September,4.5 inches (~61.7% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2000 mAh battery,110.0
Samsung,Galaxy J2,2015  September,4.7 inches (~64.7% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2000 mAh battery,150.0
Gigabyte,GSmart Classic,2015  October,5.0 inches (~65.1% screen-to-body ratio),Android,8.0,1.0,Removable Li-Ion 2000 mAh battery,100.0
Micromax,Q372 Unite 3,2015  May,4.7 inches,Android,8.0,1.0,Removable Li-Ion 2000 mAh battery,110.0
